x,y,z,dist
-5.361101627349853516e-01,6.854060888290405273e-01,-2.884168028831481934e-01,6.313827734085784849e-02
-1.267233192920684814e-01,1.293219774961471558e-01,2.212598323822021484e-01,3.908265593623785200e-02
-3.327646851539611816e-01,7.664504647254943848e-01,-5.987468957901000977e-01,7.906579918811333652e-02
2.820816636085510254e-02,7.536593079566955566e-01,-3.001944720745086670e-01,5.931823311501231710e-02
1.463288664817810059e-01,-3.070605099201202393e-01,8.692131638526916504e-01,2.525842033653665220e-01
4.014052152633666992e-01,1.270677685737609863e+00,1.265982508659362793e+00,9.180254213316822731e-02
6.001392006874084473e-01,-5.778775811195373535e-01,-5.827630758285522461e-01,9.239473813458942697e-02
-8.503210544586181641e-01,7.218776345252990723e-01,-1.004576206207275391e+00,9.812043557541606786e-02
6.549175381660461426e-01,1.359819769859313965e+00,-2.848004922270774841e-03,3.467494663081012174e-01
-4.571099579334259033e-02,7.930553555488586426e-01,-6.515596061944961548e-02,5.749588363058475565e-02
5.495705008506774902e-01,-1.157234668731689453e+00,-2.241217195987701416e-01,1.334193582456521809e-01
5.311501026153564453e-01,-1.164793968200683594e+00,-2.706538438796997070e-01,9.477953848060273467e-02
5.534971505403518677e-02,-8.535987734794616699e-01,1.119392737746238708e-01,4.109297878001082205e-02
-2.418642938137054443e-01,3.605508804321289062e-02,-2.431809753179550171e-01,6.637144912923310935e-02
9.038740396499633789e-01,1.456693708896636963e-01,4.543145596981048584e-01,1.176315371652280201e-01
-1.853382885456085205e-01,3.298917710781097412e-01,8.773397803306579590e-01,2.497598373153390450e-01
6.944180130958557129e-01,4.149788022041320801e-01,-2.076505869626998901e-01,8.739520087666291515e-02
7.601195573806762695e-01,2.020032256841659546e-01,6.996548771858215332e-01,4.533584003915989979e-02
-6.100424528121948242e-01,9.746293425559997559e-01,-6.029648184776306152e-01,9.903611638777926052e-02
-3.834271728992462158e-01,-8.992654681205749512e-01,2.538411021232604980e-01,4.167780212329572076e-02
2.499608695507049561e-02,8.203034400939941406e-01,1.329997479915618896e-01,8.918037340728610096e-02
-7.811285853385925293e-01,6.228259801864624023e-01,-1.130273938179016113e+00,1.048532125720839404e-02
-8.922599554061889648e-01,4.674016833305358887e-01,-6.258749365806579590e-01,3.809714821304042986e-02
-8.684270977973937988e-01,5.436496138572692871e-01,-6.584675908088684082e-01,3.936244474394492293e-02
7.457756400108337402e-01,5.651296377182006836e-01,-3.016230762004852295e-01,1.058899959949643477e-01
-9.623331576585769653e-02,-1.477477431297302246e+00,-8.803361654281616211e-02,1.150960022203034588e-01
6.342284083366394043e-01,6.983922719955444336e-01,6.642510294914245605e-01,5.032667294830657501e-02
-4.370006024837493896e-01,6.410357356071472168e-01,-2.714770436286926270e-01,5.090608039551194897e-02
4.589568078517913818e-01,4.327862262725830078e-01,-2.969879209995269775e-01,1.286624702677047760e-01
-4.186381995677947998e-01,7.448091506958007812e-01,-1.226752400398254395e-01,2.806656891427973533e-02
-4.053626954555511475e-01,-7.596562504768371582e-01,-1.167154163122177124e-01,1.444068430433255723e-01
-3.668920695781707764e-01,-2.157869637012481689e-01,-1.785641759634017944e-01,5.702060992806270989e-02
